#, time, height, speed, accel, daytime, 
-0.10, -2.52, 1.00, 54.48, 21:44:32.350, 
-0.09, -2.35, 1.43, 60.48, 21:44:32.360, 
-0.08, -2.17, 2.05, 64.29, 21:44:32.370, 
-0.07, -1.97, 2.74, 64.56, 21:44:32.380, 
-0.06, -1.77, 3.40, 62.96, 21:44:32.390, 
-0.05, -1.56, 4.01, 62.23, 21:44:32.400, 
-0.04, -1.33, 4.61, 63.37, 21:44:32.410, 
-0.03, -1.10, 5.26, 65.11, 21:44:32.420, 
-0.02, -0.85, 5.93, 65.78, 21:44:32.430, 
-0.01, -0.59, 6.59, 65.33, 21:44:32.440, 
0.00, -0.32, 7.23, 65.19, 21:44:32.450, 
0.01, -0.03, 7.88, 66.39, 21:44:32.460, 
0.02, 0.26, 8.56, 68.28, 21:44:32.470, 
0.03, 0.57, 9.25, 69.20, 21:44:32.480, 
0.04, 0.89, 9.94, 68.38, 21:44:32.490, 
0.05, 1.22, 10.62, 66.77, 21:44:32.500, 
0.06, 1.56, 11.28, 65.98, 21:44:32.510, 
0.07, 1.92, 11.94, 66.52, 21:44:32.520, 
0.08, 2.29, 12.61, 67.34, 21:44:32.530, 
0.09, 2.68, 13.29, 67.22, 21:44:32.540, 
0.10, 3.08, 13.95, 66.33, 21:44:32.550, 
0.11, 3.49, 14.61, 66.16, 21:44:32.560, 
0.12, 3.92, 15.28, 67.69, 21:44:32.570, 
0.13, 4.35, 15.97, 69.94, 21:44:32.580, 
0.14, 4.81, 16.68, 70.72, 21:44:32.590, 
0.15, 5.28, 17.37, 68.95, 21:44:32.600, 
0.16, 5.76, 18.05, 66.12, 21:44:32.610, 
0.17, 6.26, 18.70, 65.00, 21:44:32.620, 
0.18, 6.77, 19.36, 66.93, 21:44:32.630, 
0.19, 7.30, 20.05, 70.59, 21:44:32.640, 
0.20, 7.84, 20.77, 73.32, 21:44:32.650, 
0.21, 8.39, 21.51, 73.68, 21:44:32.660, 
0.22, 8.97, 22.24, 72.53, 21:44:32.670, 
0.23, 9.56, 22.96, 71.79, 21:44:32.680, 
0.24, 10.16, 23.68, 72.48, 21:44:32.690, 
0.25, 10.78, 24.41, 74.01, 21:44:32.700, 
0.26, 11.41, 25.16, 75.06, 21:44:32.710, 
0.27, 12.06, 25.91, 74.98, 21:44:32.720, 
0.28, 12.73, 26.65, 74.24, 21:44:32.730, 
0.29, 13.41, 27.39, 73.86, 21:44:32.740, 
0.30, 14.11, 28.14, 74.39, 21:44:32.750, 
0.31, 14.83, 28.88, 75.52, 21:44:32.760, 
0.32, 15.56, 29.64, 76.37, 21:44:32.770, 
0.33, 16.31, 30.41, 76.31, 21:44:32.780, 
0.34, 17.07, 31.17, 75.48, 21:44:32.790, 
0.35, 17.85, 31.92, 74.61, 21:44:32.800, 
0.36, 18.65, 32.66, 74.33, 21:44:32.810, 
0.37, 19.47, 33.41, 74.65, 21:44:32.820, 
0.38, 20.30, 34.16, 75.07, 21:44:32.830, 
0.39, 21.15, 34.91, 75.23, 21:44:32.840, 
0.40, 22.01, 35.66, 75.18, 21:44:32.850, 
0.41, 22.90, 36.41, 75.10, 21:44:32.860, 
0.42, 23.80, 37.16, 74.89, 21:44:32.870, 
0.43, 24.72, 37.91, 74.32, 21:44:32.880, 
0.44, 25.65, 38.65, 73.56, 21:44:32.890, 
0.45, 26.60, 39.38, 73.31, 21:44:32.900, 
0.46, 27.57, 40.12, 74.15, 21:44:32.910, 
0.47, 28.56, 40.87, 75.68, 21:44:32.920, 
0.48, 29.56, 41.63, 76.76, 21:44:32.930, 
0.49, 30.59, 42.40, 76.68, 21:44:32.940, 
0.50, 31.63, 43.16, 76.01, 21:44:32.950, 
0.51, 32.68, 43.92, 76.01, 21:44:32.960, 
0.52, 33.76, 44.69, 77.15, 21:44:32.970, 
0.53, 34.85, 45.46, 78.46, 21:44:32.980, 
0.54, 35.96, 46.25, 78.51, 21:44:32.990, 
0.55, 37.09, 47.03, 77.11, 21:44:33.000, 
0.56, 38.23, 47.79, 75.64, 21:44:33.010, 
0.57, 39.40, 48.55, 75.61, 21:44:33.021, 
0.58, 40.58, 49.31, 77.13, 21:44:33.031, 
0.59, 41.77, 50.09, 78.83, 21:44:33.042, 
0.60, 42.99, 50.88, 79.42, 21:44:33.053, 
0.61, 44.22, 51.67, 78.93, 21:44:33.063, 
0.62, 45.47, 52.46, 78.44, 21:44:33.074, 
0.63, 46.74, 53.25, 78.71, 21:44:33.085, 
0.64, 48.03, 54.04, 79.46, 21:44:33.095, 
0.65, 49.33, 54.83, 79.94, 21:44:33.106, 
0.66, 50.65, 55.63, 79.93, 21:44:33.117, 
0.67, 51.99, 56.43, 79.94, 21:44:33.127, 
0.68, 53.35, 57.23, 80.43, 21:44:33.138, 
0.69, 54.73, 58.04, 81.22, 21:44:33.148, 
0.70, 56.12, 58.86, 81.75, 21:44:33.159, 
0.71, 57.53, 59.67, 81.80, 21:44:33.170, 
0.72, 58.95, 60.49, 81.67, 21:44:33.180, 
0.73, 60.40, 61.31, 81.71, 21:44:33.191, 
0.74, 61.86, 62.13, 81.79, 21:44:33.202, 
0.75, 63.34, 62.94, 81.65, 21:44:33.212, 
0.76, 64.83, 63.76, 81.40, 21:44:33.223, 
0.77, 66.35, 64.57, 81.52, 21:44:33.234, 
0.78, 67.88, 65.39, 82.20, 21:44:33.244, 
0.79, 69.43, 66.22, 82.93, 21:44:33.255, 
0.80, 70.99, 67.05, 82.96, 21:44:33.265, 
0.81, 72.57, 67.87, 82.18, 21:44:33.276, 
0.82, 74.17, 68.69, 81.33, 21:44:33.287, 
0.83, 75.79, 69.50, 81.17, 21:44:33.297, 
0.84, 77.43, 70.32, 81.71, 21:44:33.308, 
0.85, 79.08, 71.14, 82.27, 21:44:33.319, 
0.86, 80.74, 71.96, 82.46, 21:44:33.329, 
0.87, 82.43, 72.79, 82.66, 21:44:33.340, 
0.88, 84.13, 73.62, 83.43, 21:44:33.351, 
0.89, 85.85, 74.46, 84.73, 21:44:33.361, 
0.90, 87.58, 75.31, 85.73, 21:44:33.372, 
0.91, 89.34, 76.17, 85.72, 21:44:33.382, 
0.92, 91.11, 77.02, 84.87, 21:44:33.393, 
0.93, 92.89, 77.86, 84.05, 21:44:33.404, 
0.94, 94.70, 78.70, 83.96, 21:44:33.414, 
0.95, 96.51, 79.55, 84.53, 21:44:33.425, 
0.96, 98.35, 80.40, 85.24, 21:44:33.436, 
0.97, 100.20, 81.25, 85.67, 21:44:33.446, 
0.98, 102.07, 82.11, 85.86, 21:44:33.457, 
0.99, 103.96, 82.97, 86.10, 21:44:33.468, 
1.00, 105.86, 83.83, 86.68, 21:44:33.478, 
1.01, 107.78, 84.70, 87.66, 21:44:33.489, 
1.02, 109.72, 85.59, 88.70, 21:44:33.500, 
1.03, 111.67, 86.47, 89.08, 21:44:33.510, 
1.04, 113.64, 87.36, 88.18, 21:44:33.521, 
1.05, 115.62, 88.23, 86.15, 21:44:33.531, 
1.06, 117.62, 89.08, 84.13, 21:44:33.542, 
1.07, 119.64, 89.92, 83.44, 21:44:33.553, 
1.08, 121.68, 90.76, 84.51, 21:44:33.563, 
1.09, 123.73, 91.62, 86.49, 21:44:33.574, 
1.10, 125.80, 92.49, 88.11, 21:44:33.585, 
1.11, 127.88, 93.37, 88.84, 21:44:33.595, 
1.12, 129.98, 94.26, 89.05, 21:44:33.606, 
1.13, 132.10, 95.15, 89.26, 21:44:33.617, 
1.14, 134.24, 96.05, 89.50, 21:44:33.627, 
1.15, 136.39, 96.94, 89.47, 21:44:33.638, 
1.16, 138.56, 97.84, 89.17, 21:44:33.648, 
1.17, 140.74, 98.73, 89.01, 21:44:33.659, 
1.18, 142.95, 99.62, 89.29, 21:44:33.670, 
1.19, 145.16, 100.52, 89.88, 21:44:33.680, 
1.20, 147.40, 101.42, 90.54, 21:44:33.691, 
1.21, 149.65, 102.33, 91.24, 21:44:33.702, 
1.22, 151.92, 103.24, 91.95, 21:44:33.712, 
1.23, 154.21, 104.16, 92.28, 21:44:33.723, 
1.24, 156.51, 105.08, 91.60, 21:44:33.734, 
1.25, 158.84, 105.99, 89.86, 21:44:33.744, 
1.26, 161.18, 106.88, 87.99, 21:44:33.755, 
1.27, 163.53, 107.75, 87.20, 21:44:33.765, 
1.28, 165.91, 108.63, 87.90, 21:44:33.776, 
1.29, 168.30, 109.52, 89.46, 21:44:33.787, 
1.30, 170.71, 110.42, 91.01, 21:44:33.797, 
1.31, 173.13, 111.34, 92.30, 21:44:33.808, 
1.32, 175.58, 112.26, 93.44, 21:44:33.819, 
1.33, 178.04, 113.20, 94.22, 21:44:33.829, 
1.34, 180.53, 114.14, 94.08, 21:44:33.840, 
1.35, 183.03, 115.08, 92.98, 21:44:33.851, 
1.36, 185.54, 116.00, 91.75, 21:44:33.861, 
1.37, 188.08, 116.92, 91.37, 21:44:33.872, 
1.38, 190.64, 117.84, 91.93, 21:44:33.882, 
1.39, 193.21, 118.76, 92.71, 21:44:33.893, 
1.40, 195.81, 119.69, 93.22, 21:44:33.904, 
1.41, 198.42, 120.62, 93.77, 21:44:33.914, 
1.42, 201.06, 121.57, 94.64, 21:44:33.925, 
1.43, 203.71, 122.52, 95.24, 21:44:33.936, 
1.44, 206.38, 123.46, 94.59, 21:44:33.946, 
1.45, 209.07, 124.40, 92.92, 21:44:33.957, 
1.46, 211.79, 125.33, 92.00, 21:44:33.968, 
1.47, 214.52, 126.25, 93.43, 21:44:33.978, 
1.48, 217.27, 127.20, 96.68, 21:44:33.989, 
1.49, 220.05, 128.18, 99.30, 21:44:34.000, 
1.50, 222.84, 129.18, 99.42, 21:44:34.010, 
1.51, 225.66, 130.16, 97.57, 21:44:34.021, 
1.52, 228.50, 131.13, 95.81, 21:44:34.031, 
1.53, 231.36, 132.09, 95.33, 21:44:34.042, 
1.54, 234.24, 133.04, 95.52, 21:44:34.053, 
1.55, 237.14, 133.99, 95.29, 21:44:34.063, 
1.56, 240.07, 134.94, 94.75, 21:44:34.074, 
1.57, 243.01, 135.89, 94.90, 21:44:34.085, 
1.58, 245.98, 136.85, 96.17, 21:44:34.095, 
1.59, 248.98, 137.82, 97.62, 21:44:34.106, 
1.60, 251.99, 138.79, 98.14, 21:44:34.117, 
1.61, 255.04, 139.77, 97.64, 21:44:34.127, 
1.62, 258.10, 140.75, 96.93, 21:44:34.138, 
1.63, 261.19, 141.71, 96.45, 21:44:34.148, 
1.64, 264.30, 142.68, 95.87, 21:44:34.159, 
1.65, 267.44, 143.63, 94.89, 21:44:34.170, 
1.66, 270.60, 144.57, 94.17, 21:44:34.180, 
1.67, 273.78, 145.52, 94.72, 21:44:34.191, 
1.68, 276.99, 146.48, 96.66, 21:44:34.202, 
1.69, 280.23, 147.45, 98.82, 21:44:34.212, 
1.70, 283.49, 148.45, 99.94, 21:44:34.223, 
1.71, 286.78, 149.45, 99.83, 21:44:34.234, 
1.72, 290.09, 150.44, 99.29, 21:44:34.244, 
1.73, 293.43, 151.43, 98.91, 21:44:34.255, 
1.74, 296.80, 152.42, 98.55, 21:44:34.265, 
1.75, 300.19, 153.40, 97.94, 21:44:34.276, 
1.76, 303.62, 154.38, 97.39, 21:44:34.287, 
1.77, 307.06, 155.35, 97.57, 21:44:34.297, 
1.78, 310.54, 156.33, 98.62, 21:44:34.308, 
1.79, 314.04, 157.33, 99.92, 21:44:34.319, 
1.80, 317.58, 158.33, 100.84, 21:44:34.329, 
1.81, 321.14, 159.34, 101.26, 21:44:34.340, 
1.82, 324.72, 160.35, 101.40, 21:44:34.351, 
1.83, 328.34, 161.37, 101.26, 21:44:34.361, 
1.84, 331.99, 162.38, 100.72, 21:44:34.372, 
1.85, 335.66, 163.38, 99.93, 21:44:34.382, 
1.86, 339.37, 164.38, 99.42, 21:44:34.393, 
1.87, 343.10, 165.37, 99.39, 21:44:34.404, 
1.88, 346.87, 166.37, 99.48, 21:44:34.414, 
1.89, 350.66, 167.36, 99.32, 21:44:34.425, 
1.90, 354.49, 168.35, 99.21, 21:44:34.436, 
1.91, 358.34, 169.35, 99.76, 21:44:34.446, 
1.92, 362.23, 170.35, 100.75, 21:44:34.457, 
1.93, 366.14, 171.36, 101.01, 21:44:34.468, 
1.94, 370.09, 172.36, 99.79, 21:44:34.478, 
1.95, 374.07, 173.35, 97.91, 21:44:34.489, 
1.96, 378.07, 174.33, 97.15, 21:44:34.500, 
1.97, 382.11, 175.30, 98.17, 21:44:34.510, 
1.98, 386.19, 176.29, 99.71, 21:44:34.521, 
1.99, 390.29, 177.29, 100.07, 21:44:34.531, 
2.00, 394.42, 178.29, 99.15, 21:44:34.542, 
2.01, 398.59, 179.28, 98.46, 21:44:34.553, 
2.02, 402.79, 180.26, 99.14, 21:44:34.563, 
2.03, 407.02, 181.26, 100.45, 21:44:34.574, 
2.04, 411.28, 182.27, 100.75, 21:44:34.585, 
2.05, 415.57, 183.27, 99.60, 21:44:34.595, 
2.06, 419.90, 184.26, 98.34, 21:44:34.606, 
2.07, 424.26, 185.24, 98.46, 21:44:34.617, 
2.08, 428.65, 186.24, 99.89, 21:44:34.627, 
2.09, 433.07, 187.24, 101.18, 21:44:34.638, 
2.10, 437.52, 188.25, 101.36, 21:44:34.648, 
2.11, 442.01, 189.27, 101.00, 21:44:34.659, 
2.12, 446.52, 190.28, 101.25, 21:44:34.670, 
2.13, 451.07, 191.29, 102.32, 21:44:34.680, 
2.14, 455.65, 192.32, 103.15, 21:44:34.691, 
2.15, 460.27, 193.35, 102.69, 21:44:34.702, 
2.16, 464.91, 194.37, 101.12, 21:44:34.712, 
2.17, 469.58, 195.37, 99.61, 21:44:34.723, 
2.18, 474.29, 196.37, 99.20, 21:44:34.734, 
2.19, 479.03, 197.36, 100.00, 21:44:34.744, 
2.20, 483.80, 198.37, 101.40, 21:44:34.755, 
2.21, 488.60, 199.39, 102.66, 21:44:34.765, 
2.22, 493.43, 200.42, 103.25, 21:44:34.776, 
2.23, 498.29, 201.45, 102.82, 21:44:34.787, 
2.24, 503.18, 202.47, 101.45, 21:44:34.797, 
2.25, 508.10, 203.48, 99.85, 21:44:34.808, 
2.26, 513.05, 204.47, 99.07, 21:44:34.819, 
2.27, 518.03, 205.47, 99.63, 21:44:34.829, 
2.28, 523.04, 206.47, 101.06, 21:44:34.840, 
2.29, 528.08, 207.49, 102.27, 21:44:34.851, 
2.30, 533.14, 208.51, 102.55, 21:44:34.861, 
2.31, 538.23, 209.53, 102.08, 21:44:34.872, 
2.32, 543.35, 210.55, 101.46, 21:44:34.882, 
2.33, 548.50, 211.56, 101.04, 21:44:34.893, 
2.34, 553.68, 212.57, 100.81, 21:44:34.904, 
2.35, 558.88, 213.58, 100.66, 21:44:34.914, 
2.36, 564.10, 214.59, 100.71, 21:44:34.925, 
2.37, 569.36, 215.60, 100.99, 21:44:34.936, 
2.38, 574.63, 216.61, 101.32, 21:44:34.946, 
2.39, 579.93, 217.62, 101.48, 21:44:34.957, 
2.40, 585.26, 218.64, 101.53, 21:44:34.968, 
2.41, 590.61, 219.65, 101.75, 21:44:34.978, 
2.42, 595.98, 220.67, 102.28, 21:44:34.989, 
2.43, 601.37, 221.70, 102.82, 21:44:35.000, 
2.44, 606.78, 222.73, 102.93, 21:44:35.010, 
2.45, 612.22, 223.76, 102.55, 21:44:35.021, 
2.46, 617.67, 224.78, 102.00, 21:44:35.031, 
2.47, 623.14, 225.80, 101.59, 21:44:35.042, 
2.48, 628.63, 226.81, 101.28, 21:44:35.053, 
2.49, 634.14, 227.82, 100.89, 21:44:35.063, 
2.50, 639.67, 228.83, 100.42, 21:44:35.074, 
2.51, 645.21, 229.83, 100.13, 21:44:35.085, 
2.52, 650.77, 230.83, 100.11, 21:44:35.095, 
2.53, 656.35, 231.83, 100.04, 21:44:35.106, 
2.54, 661.94, 232.83, 99.43, 21:44:35.117, 
2.55, 667.54, 233.82, 98.23, 21:44:35.127, 
2.56, 673.15, 234.79, 97.07, 21:44:35.138, 
2.57, 678.77, 235.76, 96.88, 21:44:35.148, 
2.58, 684.41, 236.74, 98.02, 21:44:35.159, 
2.59, 690.05, 237.73, 99.82, 21:44:35.170, 
2.60, 695.70, 238.73, 101.00, 21:44:35.180, 
2.61, 701.37, 239.74, 100.79, 21:44:35.191, 
2.62, 707.03, 240.74, 99.63, 21:44:35.202, 
2.63, 712.71, 241.73, 98.67, 21:44:35.212, 
2.64, 718.38, 242.72, 98.54, 21:44:35.223, 
2.65, 724.06, 243.71, 98.68, 21:44:35.234, 
2.66, 729.75, 244.69, 98.18, 21:44:35.244, 
2.67, 735.43, 245.67, 97.03, 21:44:35.255, 
2.68, 741.12, 246.63, 96.25, 21:44:35.265, 
2.69, 746.81, 247.60, 96.61, 21:44:35.276, 
2.70, 752.49, 248.57, 97.54, 21:44:35.287, 
2.71, 758.17, 249.55, 97.80, 21:44:35.297, 
2.72, 763.85, 250.52, 97.09, 21:44:35.308, 
2.73, 769.52, 251.49, 96.43, 21:44:35.319, 
2.74, 775.19, 252.45, 96.84, 21:44:35.329, 
2.75, 780.84, 253.43, 97.89, 21:44:35.340, 
2.76, 786.49, 254.41, 98.10, 21:44:35.351, 
2.77, 792.13, 255.38, 96.72, 21:44:35.361, 
2.78, 797.76, 256.34, 94.76, 21:44:35.372, 
2.79, 803.38, 257.28, 93.95, 21:44:35.382, 
2.80, 808.98, 258.23, 94.89, 21:44:35.393, 
2.81, 814.57, 259.18, 96.63, 21:44:35.404, 
2.82, 820.15, 260.16, 97.71, 21:44:35.414, 
2.83, 825.70, 261.13, 97.42, 21:44:35.425, 
2.84, 831.24, 262.10, 96.02, 21:44:35.436, 
2.85, 836.76, 263.05, 94.24, 21:44:35.446, 
2.86, 842.26, 263.99, 92.78, 21:44:35.457, 
2.87, 847.73, 264.91, 92.10, 21:44:35.468, 
2.88, 853.18, 265.83, 92.33, 21:44:35.478, 
2.89, 858.61, 266.76, 93.21, 21:44:35.489, 
2.90, 864.01, 267.70, 94.32, 21:44:35.500, 
2.91, 869.39, 268.64, 95.19, 21:44:35.510, 
2.92, 874.73, 269.60, 95.36, 21:44:35.521, 
2.93, 880.05, 270.55, 94.43, 21:44:35.531, 
2.94, 885.34, 271.48, 92.53, 21:44:35.542, 
2.95, 890.59, 272.40, 90.72, 21:44:35.553, 
2.96, 895.81, 273.30, 90.37, 21:44:35.563, 
2.97, 900.99, 274.21, 91.64, 21:44:35.574, 
2.98, 906.14, 275.14, 92.95, 21:44:35.585, 
2.99, 911.25, 276.06, 92.46, 21:44:35.595, 
3.00, 916.32, 276.98, 90.16, 21:44:35.606, 
3.01, 921.35, 277.87, 88.14, 21:44:35.617, 
3.02, 926.34, 278.75, 88.26, 21:44:35.627, 
3.03, 931.29, 279.64, 90.02, 21:44:35.638, 
3.04, 936.19, 280.55, 91.21, 21:44:35.648, 
3.05, 941.05, 281.46, 90.58, 21:44:35.659, 
3.06, 945.86, 282.35, 89.18, 21:44:35.670, 
3.07, 950.62, 283.24, 88.71, 21:44:35.680, 
3.08, 955.34, 284.13, 89.19, 21:44:35.691, 
3.09, 960.00, 285.02, 88.93, 21:44:35.702, 
3.10, 964.62, 285.90, 86.88, 21:44:35.712, 
3.11, 969.18, 286.76, 84.34, 21:44:35.723, 
3.12, 973.69, 287.60, 83.79, 21:44:35.734, 
3.13, 978.14, 288.45, 85.99, 21:44:35.744, 
3.14, 982.53, 289.32, 88.88, 21:44:35.755, 
3.15, 986.87, 290.21, 89.40, 21:44:35.765, 
3.16, 991.15, 291.09, 86.50, 21:44:35.776, 
3.17, 995.38, 291.94, 82.20, 21:44:35.787, 
3.18, 999.54, 292.75, 79.69, 21:44:35.797, 
3.19, 1003.63, 293.55, 80.33, 21:44:35.808, 
3.20, 1007.67, 294.36, 82.56, 21:44:35.819, 
3.21, 1011.64, 295.19, 83.79, 21:44:35.829, 
3.22, 1015.55, 296.03, 83.17, 21:44:35.840, 
3.23, 1019.39, 296.86, 82.25, 21:44:35.851, 
3.24, 1023.17, 297.68, 82.75, 21:44:35.861, 
3.25, 1026.88, 298.52, 84.16, 21:44:35.872, 
3.26, 1030.51, 299.36, 84.23, 21:44:35.882, 
3.27, 1034.08, 300.19, 81.85, 21:44:35.893, 
3.28, 1037.58, 300.99, 78.71, 21:44:35.904, 
3.29, 1041.01, 301.77, 77.49, 21:44:35.914, 
3.30, 1044.36, 302.55, 78.69, 21:44:35.925, 
3.31, 1047.65, 303.35, 80.20, 21:44:35.936, 
3.32, 1050.85, 304.15, 80.23, 21:44:35.946, 
3.33, 1053.99, 304.95, 79.52, 21:44:35.957, 
3.34, 1057.04, 305.75, 80.00, 21:44:35.968, 
3.35, 1060.03, 306.55, 81.53, 21:44:35.978, 
3.36, 1062.93, 307.37, 81.51, 21:44:35.989, 
3.37, 1065.76, 308.17, 78.18, 21:44:36.000, 
3.38, 1068.51, 308.93, 73.60, 21:44:36.010, 
3.39, 1071.18, 309.65, 71.96, 21:44:36.021, 
3.40, 1073.77, 310.39, 74.80, 21:44:36.031, 
3.41, 1076.28, 311.16, 78.91, 21:44:36.042, 
3.42, 1078.71, 311.95, 79.50, 21:44:36.053, 
3.43, 1081.06, 312.72, 75.29, 21:44:36.063, 
3.44, 1083.33, 313.45, 69.74, 21:44:36.074, 
3.45, 1085.52, 314.13, 67.31, 21:44:36.085, 
3.46, 1087.62, 314.81, 69.06, 21:44:36.095, 
3.47, 1089.64, 315.52, 72.28, 21:44:36.106, 
3.48, 1091.58, 316.25, 73.83, 21:44:36.117, 
3.49, 1093.44, 316.99, 73.08, 21:44:36.127, 
3.50, 1095.21, 317.71, 71.54, 21:44:36.138, 
3.51, 1096.90, 318.42, 70.54, 21:44:36.148, 
3.52, 1098.51, 319.12, 70.12, 21:44:36.159, 
3.53, 1100.03, 319.82, 69.88, 21:44:36.170, 
3.54, 1101.47, 320.52, 70.11, 21:44:36.180, 
3.55, 1102.83, 321.23, 71.18, 21:44:36.191, 
3.56, 1104.10, 321.95, 72.25, 21:44:36.202, 
3.57, 1105.28, 322.67, 71.63, 21:44:36.212, 
3.58, 1106.38, 323.37, 68.83, 21:44:36.223, 
3.59, 1107.40, 324.04, 65.70, 21:44:36.234, 
3.60, 1108.34, 324.69, 64.92, 21:44:36.244, 
3.61, 1109.19, 325.35, 66.96, 21:44:36.255, 
3.62, 1109.95, 326.03, 69.26, 21:44:36.265, 
3.63, 1110.64, 326.72, 68.79, 21:44:36.276, 
3.64, 1111.24, 327.39, 65.24, 21:44:36.287, 
3.65, 1111.76, 328.03, 61.33, 21:44:36.297, 
3.66, 1112.19, 328.63, 59.94, 21:44:36.308, 
3.67, 1112.54, 329.24, 61.41, 21:44:36.319, 
3.68, 1112.82, 329.87, 63.71, 21:44:36.329, 
3.69, 1113.00, 330.51, 64.79, 21:44:36.340, 
3.70, 1113.11, 331.15, 64.08, 21:44:36.351, 
3.71, 1113.14, 331.78, 61.98, 21:44:36.361, 
3.72, 1113.09, 332.39, 59.05, 21:44:36.372, 
3.73, 1112.96, 332.96, 56.30, 21:44:36.382, 
3.74, 1112.75, 333.52, 55.73, 21:44:36.393, 
3.75, 1112.47, 334.10, 58.80, 21:44:36.404, 
3.76, 1112.10, 334.71, 63.98, 21:44:36.414, 
3.77, 1111.66, 335.36, 66.68, 21:44:36.425, 
3.78, 1111.15, 336.02, 63.40, 21:44:36.436, 
3.79, 1110.55, 336.61, 55.98, 21:44:36.446, 
3.80, 1109.89, 337.14, 50.51, 21:44:36.457, 
3.81, 1109.15, 337.65, 51.03, 21:44:36.468, 
3.82, 1108.34, 338.18, 54.80, 21:44:36.478, 
3.83, 1107.46, 338.73, 55.29, 21:44:36.489, 
3.84, 1106.50, 339.26, 49.80, 21:44:36.500, 
3.85, 1105.48, 339.72, 42.91, 21:44:36.510, 
3.86, 1104.39, 340.14, 41.19, 21:44:36.521, 
3.87, 1103.23, 340.58, 45.60, 21:44:36.531, 
3.88, 1102.00, 341.06, 50.58, 21:44:36.542, 
3.89, 1100.71, 341.56, 50.85, 21:44:36.553, 
3.90, 1099.36, 342.06, 47.49, 21:44:36.563, 
3.91, 1097.94, 342.52, 45.92, 21:44:36.574, 
3.92, 1096.46, 343.00, 48.80, 21:44:36.585, 
3.93, 1094.92, 343.50, 52.83, 21:44:36.595, 
3.94, 1093.32, 344.03, 52.99, 21:44:36.606, 
3.95, 1091.67, 344.54, 48.70, 21:44:36.617, 
3.96, 1089.95, 345.01, 44.26, 21:44:36.627, 
3.97, 1088.19, 345.45, 43.91, 21:44:36.638, 
3.98, 1086.36, 345.90, 47.49, 21:44:36.648, 
3.99, 1084.49, 346.40, 51.55, 21:44:36.659, 
4.00, 1082.56, 346.92, 53.30, 21:44:36.670, 
4.01, 1080.59, 347.45, 52.71, 21:44:36.680, 
4.02, 1078.56, 347.97, 51.11, 21:44:36.691, 
4.03, 1076.49, 348.47, 49.19, 21:44:36.702, 
4.04, 1074.38, 348.95, 46.92, 21:44:36.712, 
4.05, 1072.22, 349.41, 44.57, 21:44:36.723, 
4.06, 1070.02, 349.85, 43.02, 21:44:36.734, 
4.07, 1067.78, 350.28, 42.78, 21:44:36.744, 
4.08, 1065.50, 350.71, 43.42, 21:44:36.755, 
4.09, 1063.18, 351.15, 44.12, 21:44:36.765, 
4.10, 1060.83, 351.59, 44.58, 21:44:36.776, 
4.11, 1058.44, 352.04, 45.18, 21:44:36.787, 
4.12, 1056.02, 352.50, 46.27, 21:44:36.797, 
4.13, 1053.57, 352.97, 47.51, 21:44:36.808, 
4.14, 1051.10, 353.44, 47.96, 21:44:36.819, 
4.15, 1048.59, 353.92, 46.76, 21:44:36.829, 
4.16, 1046.06, 354.37, 43.88, 21:44:36.840, 
4.17, 1043.51, 354.79, 40.40, 21:44:36.851, 
4.18, 1040.93, 355.18, 37.93, 21:44:36.861, 
4.19, 1038.34, 355.56, 37.50, 21:44:36.872, 
4.20, 1035.72, 355.94, 38.74, 21:44:36.882, 
4.21, 1033.09, 356.34, 40.46, 21:44:36.893, 
4.22, 1030.45, 356.75, 42.08, 21:44:36.904, 
4.23, 1027.79, 357.18, 44.20, 21:44:36.914, 
4.24, 1025.12, 357.64, 47.35, 21:44:36.925, 
4.25, 1022.44, 358.13, 50.35, 21:44:36.936, 
4.26, 1019.75, 358.63, 50.64, 21:44:36.946, 
4.27, 1017.06, 359.12, 47.01, 21:44:36.957, 
4.28, 1014.37, 359.56, 41.65, 21:44:36.968, 
4.29, 1011.67, 359.97, 38.71, 21:44:36.978, 
4.30, 1008.97, 360.36, 40.12, 21:44:36.989, 
4.31, 1006.28, 360.78, 43.36, 21:44:37.000, 
4.32, 1003.58, 361.21, 43.98, 21:44:37.010, 
4.33, 1000.90, 361.64, 40.43, 21:44:37.021, 
4.34, 998.22, 362.02, 35.71, 21:44:37.031, 
4.35, 995.55, 362.36, 33.76, 21:44:37.042, 
4.36, 992.89, 362.71, 35.07, 21:44:37.053, 
4.37, 990.24, 363.07, 36.59, 21:44:37.063, 
4.38, 987.61, 363.43, 36.13, 21:44:37.074, 
4.39, 984.99, 363.79, 35.44, 21:44:37.085, 
4.40, 982.40, 364.15, 37.74, 21:44:37.095, 
4.41, 979.82, 364.56, 42.66, 21:44:37.106, 
4.42, 977.26, 365.00, 45.15, 21:44:37.117, 
4.43, 974.73, 365.42, 40.61, 21:44:37.127, 
4.44, 972.22, 365.78, 30.75, 21:44:37.138, 
4.45, 969.74, 366.05, 22.93, 21:44:37.148, 
4.46, 967.29, 366.28, 23.13, 21:44:37.159, 
4.47, 964.87, 366.55, 30.02, 21:44:37.170, 
4.48, 962.48, 366.88, 36.48, 21:44:37.180, 
4.49, 960.13, 367.25, 37.04, 21:44:37.191, 
4.50, 957.81, 367.60, 32.93, 21:44:37.202, 
